 market  , stkcode  , order_book_id  , ind_number_2021  
 0       , 300666   , 300666.XSHE    , ind20            
 0       , 300671   , 300671.XSHE    , ind20            
 0       , 300679   , 300679.XSHE    , ind20            
 0       , 300690   , 300690.XSHE    , ind21            
 0       , 300711   , 300711.XSHE    , ind9             
 0       , 300717   , 300717.XSHE    , ind5             
 0       , 300726   , 300726.XSHE    , ind24            
 0       , 300757   , 300757.XSHE    , ind15            
 0       , 300770   , 300770.XSHE    , ind12            
 0       , 300783   , 300783.XSHE    , ind11            
 0       , 300786   , 300786.XSHE    , ind30            
 0       , 300800   , 300800.XSHE    , ind30            
 0       , 300820   , 300820.XSHE    , ind21            
 0       , 300837   , 300837.XSHE    , ind15            
 0       , 300838   , 300838.XSHE    , ind15            
 0       , 300845   , 300845.XSHE    , ind26            
 0       , 300846   , 300846.XSHE    , ind26            
 0       , 300859   , 300859.XSHE    , ind18            
 0       , 300876   , 300876.XSHE    , ind5             
 0       , 300890   , 300890.XSHE    , ind21            
 0       , 300897   , 300897.XSHE    , ind15            
 0       , 300899   , 300899.XSHE    , ind30            
 0       , 300900   , 300900.XSHE    , ind24            
 0       , 300905   , 300905.XSHE    , ind5             
 0       , 300913   , 300913.XSHE    , ind9             
 0       , 300917   , 300917.XSHE    , ind19            
 0       , 300920   , 300920.XSHE    , ind5             
 0       , 300937   , 300937.XSHE    , ind1             
 0       , 300957   , 300957.XSHE    , ind31            
 0       , 300962   , 300962.XSHE    , ind18            
 0       , 300976   , 300976.XSHE    , ind20            
 0       , 300980   , 300980.XSHE    , ind5             
 0       , 300998   , 300998.XSHE    , ind2             
 0       , 301020   , 301020.XSHE    , ind2             
 0       , 301023   , 301023.XSHE    , ind21            
 0       , 301026   , 301026.XSHE    , ind25            
 0       , 301027   , 301027.XSHE    , ind7             
 0       , 301038   , 301038.XSHE    , ind7             
 0       , 301073   , 301073.XSHE    , ind18            
 0       , 301078   , 301078.XSHE    , ind23            
 0       , 301095   , 301095.XSHE    , ind26            
 0       , 301126   , 301126.XSHE    , ind1             
 0       , 301137   , 301137.XSHE    , ind15            
 0       , 301162   , 301162.XSHE    , ind26            
 0       , 301178   , 301178.XSHE    , ind26            
 0       , 301205   , 301205.XSHE    , ind9             
 0       , 301220   , 301220.XSHE    , ind5             
 0       , 301226   , 301226.XSHE    , ind21            
 0       , 301239   , 301239.XSHE    , ind1             
 0       , 301255   , 301255.XSHE    , ind15            
 0       , 301263   , 301263.XSHE    , ind1             
 0       , 301265   , 301265.XSHE    , ind30            
 0       , 301270   , 301270.XSHE    , ind26            
 0       , 301297   , 301297.XSHE    , ind20            
 0       , 301309   , 301309.XSHE    , ind15            
 0       , 301311   , 301311.XSHE    , ind15            
 0       , 301328   , 301328.XSHE    , ind20            
 0       , 301330   , 301330.XSHE    , ind26            
 0       , 301359   , 301359.XSHE    , ind20            
 0       , 301386   , 301386.XSHE    , ind21            
 0       , 301408   , 301408.XSHE    , ind1             
 1       , 600012   , 600012.XSHG    , ind3             
 1       , 600016   , 600016.XSHG    , ind17            
 1       , 600017   , 600017.XSHG    , ind3             
 1       , 600031   , 600031.XSHG    , ind15            
 1       , 600036   , 600036.XSHG    , ind17            
 1       , 600038   , 600038.XSHG    , ind24            
 1       , 600054   , 600054.XSHG    , ind18            
 1       , 600066   , 600066.XSHG    , ind2             
 1       , 600099   , 600099.XSHG    , ind2             
 1       , 600109   , 600109.XSHG    , ind28            
 1       , 600112   , 600112.XSHG    , ind21            
 1       , 600118   , 600118.XSHG    , ind24            
 1       , 600131   , 600131.XSHG    , ind26            
 1       , 600133   , 600133.XSHG    , ind7             
 1       , 600148   , 600148.XSHG    , ind2             
 1       , 600149   , 600149.XSHG    , ind4             
 1       , 600165   , 600165.XSHG    , ind5             
 1       , 600167   , 600167.XSHG    , ind4             
 1       , 600168   , 600168.XSHG    , ind30            
 1       , 600169   , 600169.XSHG    , ind15            
 1       , 600187   , 600187.XSHG    , ind30            
 1       , 600189   , 600189.XSHG    , ind11            
 1       , 600208   , 600208.XSHG    , ind19            
 1       , 600209   , 600209.XSHG    , ind7             
 1       , 600230   , 600230.XSHG    , ind5             
 1       , 600232   , 600232.XSHG    , ind15            
 1       , 600251   , 600251.XSHG    , ind13            
 1       , 600278   , 600278.XSHG    , ind23            
 1       , 600310   , 600310.XSHG    , ind4             
 1       , 600323   , 600323.XSHG    , ind30            
 1       , 600329   , 600329.XSHG    , ind1             
 1       , 600332   , 600332.XSHG    , ind1             
 1       , 600337   , 600337.XSHG    , ind16            
 1       , 600350   , 600350.XSHG    , ind3             
 1       , 600375   , 600375.XSHG    , ind2             
 1       , 600389   , 600389.XSHG    , ind5             
 1       , 600391   , 600391.XSHG    , ind24            
 1       , 600395   , 600395.XSHG    , ind27            
 1       , 600396   , 600396.XSHG    , ind4             
 1       , 600406   , 600406.XSHG    , ind21            
 1       , 600426   , 600426.XSHG    , ind5             
 1       , 600456   , 600456.XSHG    , ind25            
 1       , 600479   , 600479.XSHG    , ind1             
 1       , 600480   , 600480.XSHG    , ind2             
 1       , 600487   , 600487.XSHG    , ind9             
 1       , 600512   , 600512.XSHG    , ind7             
 1       , 600521   , 600521.XSHG    , ind1             
 1       , 600522   , 600522.XSHG    , ind9             
 1       , 600540   , 600540.XSHG    , ind13            
 1       , 600549   , 600549.XSHG    , ind25            
 1       , 600550   , 600550.XSHG    , ind21            
 1       , 600605   , 600605.XSHG    , ind23            
 1       , 600608   , 600608.XSHG    , ind23            
 1       , 600609   , 600609.XSHG    , ind2             
 1       , 600617   , 600617.XSHG    , ind4             
 1       , 600618   , 600618.XSHG    , ind5             
 1       , 600622   , 600622.XSHG    , ind19            
 1       , 600635   , 600635.XSHG    , ind4             
 1       , 600645   , 600645.XSHG    , ind1             
 1       , 600663   , 600663.XSHG    , ind19            
 1       , 600664   , 600664.XSHG    , ind1             
 1       , 600667   , 600667.XSHG    , ind7             
 1       , 600687   , 600687.XSHG    , ind25            
 1       , 600694   , 600694.XSHG    , ind23            
 1       , 600702   , 600702.XSHG    , ind11            
 1       , 600743   , 600743.XSHG    , ind19            
 1       , 600764   , 600764.XSHG    , ind24            
 1       , 600770   , 600770.XSHG    , ind8             
 1       , 600771   , 600771.XSHG    , ind1             
 1       , 600773   , 600773.XSHG    , ind19            
 1       , 600777   , 600777.XSHG    , ind29            
 1       , 600780   , 600780.XSHG    , ind4             
 1       , 600803   , 600803.XSHG    , ind4             
 1       , 600830   , 600830.XSHG    , ind28            
 1       , 600848   , 600848.XSHG    , ind19            
 1       , 600860   , 600860.XSHG    , ind15            
 1       , 600901   , 600901.XSHG    , ind28            
 1       , 600909   , 600909.XSHG    , ind28            
 1       , 600918   , 600918.XSHG    , ind28            
 1       , 600933   , 600933.XSHG    , ind2             
 1       , 600966   , 600966.XSHG    , ind16            
 1       , 600969   , 600969.XSHG    , ind4             
 1       , 600973   , 600973.XSHG    , ind21            
 1       , 600995   , 600995.XSHG    , ind4             
 1       , 601009   , 601009.XSHG    , ind17            
 1       , 601158   , 601158.XSHG    , ind30            
 1       , 601168   , 601168.XSHG    , ind25            
 1       , 601187   , 601187.XSHG    , ind17            
 1       , 601216   , 601216.XSHG    , ind5             
 1       , 601218   , 601218.XSHG    , ind21            
 1       , 601222   , 601222.XSHG    , ind4             
 1       , 601298   , 601298.XSHG    , ind3             
 1       , 601328   , 601328.XSHG    , ind17            
 1       , 601500   , 601500.XSHG    , ind2             
 1       , 601555   , 601555.XSHG    , ind28            
 1       , 601608   , 601608.XSHG    , ind15            
 1       , 601616   , 601616.XSHG    , ind21            
 1       , 601628   , 601628.XSHG    , ind28            
 1       , 601799   , 601799.XSHG    , ind2             
 1       , 601828   , 601828.XSHG    , ind23            
 1       , 601877   , 601877.XSHG    , ind21            
 1       , 601900   , 601900.XSHG    , ind12            
 1       , 601997   , 601997.XSHG    , ind17            
 1       , 601998   , 601998.XSHG    , ind17            
 1       , 603012   , 603012.XSHG    , ind15            
 1       , 603052   , 603052.XSHG    , ind20            
 1       , 603056   , 603056.XSHG    , ind3             
 1       , 603106   , 603106.XSHG    , ind26            
 1       , 603121   , 603121.XSHG    , ind2             
 1       , 603123   , 603123.XSHG    , ind23            
 1       , 603133   , 603133.XSHG    , ind20            
 1       , 603138   , 603138.XSHG    , ind26            
 1       , 603171   , 603171.XSHG    , ind26            
 1       , 603177   , 603177.XSHG    , ind30            
 1       , 603179   , 603179.XSHG    , ind2             
 1       , 603182   , 603182.XSHG    , ind13            
 1       , 603183   , 603183.XSHG    , ind18            
 1       , 603191   , 603191.XSHG    , ind21            
 1       , 603198   , 603198.XSHG    , ind11            
 1       , 603219   , 603219.XSHG    , ind6             
 1       , 603223   , 603223.XSHG    , ind29            
 1       , 603237   , 603237.XSHG    , ind11            
 1       , 603261   , 603261.XSHG    , ind24            
 1       , 603267   , 603267.XSHG    , ind24            
 1       , 603286   , 603286.XSHG    , ind2             
 1       , 603290   , 603290.XSHG    , ind20            
 1       , 603317   , 603317.XSHG    , ind11            
 1       , 603336   , 603336.XSHG    , ind13            
 1       , 603356   , 603356.XSHG    , ind15            
 1       , 603369   , 603369.XSHG    , ind11            
 1       , 603389   , 603389.XSHG    , ind16            
 1       , 603429   , 603429.XSHG    , ind16            
 1       , 603456   , 603456.XSHG    , ind1             
 1       , 603486   , 603486.XSHG    , ind6             
