action,amount,commission,filled,price,security,security_name,side,time
open,11000,29.08,11000,16.52,002902.XSHE,铭普光磁,long,2023-03-08 10:27:00
open,8600,29.35,8600,21.33,300814.XSHE,中富电路,long,2023-03-08 10:55:00
open,6600,0.0,0,0.0,002902.XSHE,铭普光磁,long,2023-03-08 11:00:00
open,5300,18.02,5300,21.25,301041.XSHE,金百泽,long,2023-03-08 11:00:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:00:00
open,2500,7.1,2500,17.76,002222.XSHE,福晶科技,long,2023-03-08 11:00:00
open,14100,18.23,14100,8.08,300123.XSHE,亚光科技,long,2023-03-08 11:00:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:00:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:01:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:01:00
open,6600,18.06,6600,17.1,002902.XSHE,铭普光磁,long,2023-03-08 11:01:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:02:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:02:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:03:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:03:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:04:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:04:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:05:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:05:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:06:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:06:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:07:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:07:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:08:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:08:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:09:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:09:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:10:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:10:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:11:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:11:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:12:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:12:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:13:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:13:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:14:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:14:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:15:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:15:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:16:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:16:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:17:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:17:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:18:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:18:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:19:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:19:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:20:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:20:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:21:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:21:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:22:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:22:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:23:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:23:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:24:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:24:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:25:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:25:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:26:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:26:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:27:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:27:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:28:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:28:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 11:29:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 11:29:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:00:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:00:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:01:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:01:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:02:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:02:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:03:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:03:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:04:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:04:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:05:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:05:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:06:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:06:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:07:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:07:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:08:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:08:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:09:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:09:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:10:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:10:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:11:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:11:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:12:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:12:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:13:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:13:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:14:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:14:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:15:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:15:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:16:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:16:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:17:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:17:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:18:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:18:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:19:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:19:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:20:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:20:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:21:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:21:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:22:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:22:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:23:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:23:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:24:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:24:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:25:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:25:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:26:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:26:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:27:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:27:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:28:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:28:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:29:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:29:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:30:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:30:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:31:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:31:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:32:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:32:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:33:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:33:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:34:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:34:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:35:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:35:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:36:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:36:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:37:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:37:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:38:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:38:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:39:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:39:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:40:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:40:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:41:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:41:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:42:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:42:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:43:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:43:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:44:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:44:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:45:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:45:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:46:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:46:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:47:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:47:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:48:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:48:00
open,26700,29.26,26700,6.85,300344.XSHE,立方数科,long,2023-03-08 13:48:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:49:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:49:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:50:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:50:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:51:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:51:00
open,8100,29.1,8100,22.45,300809.XSHE,华辰装备,long,2023-03-08 13:51:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:52:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:52:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:53:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:53:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:54:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:54:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:55:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:55:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:56:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:56:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:57:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:57:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:58:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:58:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 13:59:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 13:59:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:00:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:00:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:01:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:01:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:02:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:02:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:03:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:03:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:04:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:04:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:05:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:05:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:06:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:06:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:07:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:07:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:08:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:08:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:09:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:09:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:10:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:10:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:11:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:11:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:12:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:12:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:13:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:13:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:14:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:14:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:15:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:15:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:16:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:16:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:17:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:17:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:18:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:18:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:19:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:19:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:20:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:20:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:21:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:21:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:22:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:22:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:23:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:23:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:24:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:24:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:25:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:25:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:26:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:26:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:27:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:27:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:28:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:28:00
open,17700,0.0,0,0.0,002115.XSHE,三维通信,long,2023-03-08 14:29:00
open,10700,0.0,0,0.0,300252.XSHE,金信诺,long,2023-03-08 14:29:00
close,5200,202.31,5200,33.54,002881.XSHE,美格智能,long,2023-03-09 13:31:00
close,29000,224.72,29000,6.68,002115.XSHE,三维通信,long,2023-03-09 13:31:00
close,5000,214.89,5000,37.05,301211.XSHE,亨迪药业,long,2023-03-09 13:31:00
close,12700,259.14,12700,17.59,002222.XSHE,福晶科技,long,2023-03-09 13:31:00
close,19700,204.75,19700,8.96,002231.XSHE,奥维通信,long,2023-03-09 13:31:00
close,19500,274.38,19500,12.13,300252.XSHE,金信诺,long,2023-03-09 13:31:00
close,37700,357.73,37700,8.18,300123.XSHE,亚光科技,long,2023-03-09 13:31:00
close,14100,352.8,14100,21.57,301041.XSHE,金百泽,long,2023-03-09 13:31:00
close,11500,201.7,11500,15.12,002792.XSHE,通宇通讯,long,2023-03-09 13:31:00
close,17600,338.5,17600,16.58,002902.XSHE,铭普光磁,long,2023-03-09 13:31:00
close,8600,216.78,8600,21.73,300814.XSHE,中富电路,long,2023-03-09 13:31:00
close,26700,208.13,26700,6.72,300344.XSHE,立方数科,long,2023-03-09 13:31:00
close,8100,211.6,8100,22.52,300809.XSHE,华辰装备,long,2023-03-09 13:31:00
open,3600,28.99,3600,50.33,001255.XSHE,博菲电气,long,2023-03-10 10:52:00
open,14700,29.35,14700,12.48,002116.XSHE,中国海诚,long,2023-03-13 09:31:00
open,10900,29.33,10900,16.82,300374.XSHE,中铁装配,long,2023-03-13 09:31:00
open,10600,29.22,10600,17.23,002882.XSHE,金龙羽,long,2023-03-13 09:34:00
open,5800,29.16,5800,31.42,300844.XSHE,山水比德,long,2023-03-13 09:35:00
open,8300,29.23,8300,22.01,002667.XSHE,鞍重股份,long,2023-03-13 09:44:00
open,15400,29.35,15400,11.91,300252.XSHE,金信诺,long,2023-03-13 09:47:00
open,9200,18.24,9200,12.39,300252.XSHE,金信诺,long,2023-03-13 11:00:00
close,3600,206.71,3600,49.5,001255.XSHE,博菲电气,long,2023-03-13 13:31:00
open,20300,29.23,20300,9.0,002707.XSHE,众信旅游,long,2023-03-13 14:16:00
close,14700,207.69,14700,12.18,002116.XSHE,中国海诚,long,2023-03-14 13:31:00
close,10900,204.45,10900,16.17,300374.XSHE,中铁装配,long,2023-03-14 13:31:00
close,10600,211.61,10600,17.21,002882.XSHE,金龙羽,long,2023-03-14 13:31:00
close,5800,195.31,5800,29.03,300844.XSHE,山水比德,long,2023-03-14 13:31:00
close,8300,197.47,8300,20.51,002667.XSHE,鞍重股份,long,2023-03-14 13:31:00
close,24600,343.0,24600,12.02,300252.XSHE,金信诺,long,2023-03-14 13:31:00
close,20300,206.28,20300,8.76,002707.XSHE,众信旅游,long,2023-03-14 13:31:00
open,12100,29.0,12100,14.98,301059.XSHE,金三江,long,2023-03-15 09:32:00
open,16100,29.08,16100,11.29,300293.XSHE,蓝英装备,long,2023-03-15 09:37:00
open,10400,29.2,10400,17.55,000534.XSHE,万泽股份,long,2023-03-15 09:38:00
open,8100,28.99,8100,22.37,300554.XSHE,三超新材,long,2023-03-15 09:59:00
open,9200,29.19,9200,19.83,002918.XSHE,蒙娜丽莎,long,2023-03-15 10:30:00
open,4600,29.18,4600,39.65,301012.XSHE,扬电科技,long,2023-03-15 10:38:00
open,9600,18.2,9600,11.85,300293.XSHE,蓝英装备,long,2023-03-15 11:00:00
open,2000,7.18,2000,22.45,300554.XSHE,三超新材,long,2023-03-15 11:00:00
open,2500,7.09,2500,17.72,000534.XSHE,万泽股份,long,2023-03-15 11:00:00
open,3900,28.72,3900,46.03,300911.XSHE,亿田智能,long,2023-03-15 13:10:00
open,8600,28.9,8600,21.0,300649.XSHE,杭州园林,long,2023-03-15 14:16:00
close,12100,209.56,12100,14.93,301059.XSHE,金三江,long,2023-03-16 13:31:00
close,25700,345.22,25700,11.58,300293.XSHE,蓝英装备,long,2023-03-16 13:31:00
close,12900,254.24,12900,16.99,000534.XSHE,万泽股份,long,2023-03-16 13:31:00
close,10100,243.58,10100,20.79,300554.XSHE,三超新材,long,2023-03-16 13:31:00
close,9200,201.7,9200,18.9,002918.XSHE,蒙娜丽莎,long,2023-03-16 13:31:00
close,4600,202.07,4600,37.87,301012.XSHE,扬电科技,long,2023-03-16 13:31:00
close,3900,206.38,3900,45.62,300911.XSHE,亿田智能,long,2023-03-16 13:31:00
close,8600,207.5,8600,20.8,300649.XSHE,杭州园林,long,2023-03-16 13:31:00
open,15400,28.93,15400,11.74,002351.XSHE,漫步者,long,2023-03-17 09:47:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:00:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:01:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:02:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:03:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:04:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:05:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:06:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:07:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:08:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:09:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:10:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:11:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:12:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:13:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:14:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:15:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:16:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:17:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:18:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:19:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:20:00
open,9300,0.0,0,0.0,002351.XSHE,漫步者,long,2023-03-17 11:21:00
open,7700,28.83,7700,23.4,603138.XSHG,海量数据,long,2023-03-17 11:22:00
